inst#,actual,predicted,error,prediction
16682,1:?,1:yes,,0.543
16683,1:?,2:no,,0.77
16684,1:?,1:yes,,1
16685,1:?,1:yes,,0.988
16686,1:?,1:yes,,0.958
16687,1:?,1:yes,,1
16688,1:?,1:yes,,0.999
16689,1:?,1:yes,,0.997
16690,1:?,1:yes,,0.999
16691,1:?,2:no,,0.597
16692,1:?,1:yes,,1
16693,1:?,1:yes,,0.948
16694,1:?,1:yes,,0.809
16695,1:?,1:yes,,0.978
16696,1:?,1:yes,,0.998
16697,1:?,1:yes,,1
16698,1:?,1:yes,,0.961
16699,1:?,1:yes,,1
16700,1:?,1:yes,,1
16701,1:?,1:yes,,0.987
16702,1:?,1:yes,,1
16703,1:?,1:yes,,0.994
16704,1:?,1:yes,,0.791
16705,1:?,1:yes,,1
16706,1:?,1:yes,,0.966
16707,1:?,2:no,,0.902
16708,1:?,1:yes,,1
16709,1:?,1:yes,,0.974
16710,1:?,1:yes,,1
16711,1:?,1:yes,,0.948
16712,1:?,1:yes,,0.978
16713,1:?,1:yes,,0.992
16714,1:?,1:yes,,0.989
16715,1:?,1:yes,,0.999
16716,1:?,1:yes,,1
16717,1:?,1:yes,,1
16718,1:?,2:no,,0.954
16719,1:?,1:yes,,1
16720,1:?,2:no,,0.964
16721,1:?,1:yes,,0.936
16722,1:?,1:yes,,1
16723,1:?,1:yes,,0.894
16724,1:?,1:yes,,0.977
16725,1:?,1:yes,,0.994
16726,1:?,1:yes,,0.954
16727,1:?,1:yes,,0.84
16728,1:?,2:no,,0.729
16729,1:?,1:yes,,1
16730,1:?,1:yes,,0.963
16731,1:?,1:yes,,1
16732,1:?,1:yes,,1
16733,1:?,1:yes,,0.936
16734,1:?,1:yes,,0.965
16735,1:?,1:yes,,0.979
16736,1:?,1:yes,,0.984
16737,1:?,1:yes,,0.947
16738,1:?,1:yes,,0.983
16739,1:?,2:no,,0.802
16740,1:?,1:yes,,0.962
16741,1:?,1:yes,,0.993
16742,1:?,1:yes,,0.965
16743,1:?,1:yes,,0.896
16744,1:?,1:yes,,0.997
16745,1:?,1:yes,,1
16746,1:?,1:yes,,0.945
16747,1:?,1:yes,,0.973
16748,1:?,2:no,,1
16749,1:?,2:no,,0.919
16750,1:?,1:yes,,0.998
16751,1:?,1:yes,,0.958
16752,1:?,1:yes,,0.952
16753,1:?,1:yes,,1
16754,1:?,1:yes,,1
16755,1:?,1:yes,,0.951
16756,1:?,1:yes,,1
16757,1:?,1:yes,,1
16758,1:?,1:yes,,0.917
16759,1:?,1:yes,,0.875
16760,1:?,1:yes,,1
16761,1:?,1:yes,,1
16762,1:?,1:yes,,1
16763,1:?,1:yes,,0.974
16764,1:?,1:yes,,0.993
16765,1:?,1:yes,,1
16766,1:?,1:yes,,0.844
16767,1:?,1:yes,,0.973
16768,1:?,1:yes,,1
16769,1:?,1:yes,,1
16770,1:?,1:yes,,0.975
16771,1:?,1:yes,,0.991
16772,1:?,1:yes,,0.832
16773,1:?,1:yes,,0.936
16774,1:?,1:yes,,0.963
16775,1:?,1:yes,,0.931
16776,1:?,1:yes,,0.959
16777,1:?,1:yes,,0.977
16778,1:?,1:yes,,1
16779,1:?,1:yes,,0.992
16780,1:?,2:no,,0.942
16781,1:?,1:yes,,0.937
16782,1:?,2:no,,0.825
16783,1:?,1:yes,,0.95
16784,1:?,1:yes,,1
16785,1:?,1:yes,,1
16786,1:?,1:yes,,0.857
16787,1:?,1:yes,,0.972
16788,1:?,2:no,,0.615
16789,1:?,1:yes,,0.995
16790,1:?,1:yes,,0.974
16791,1:?,1:yes,,0.96
16792,1:?,1:yes,,0.991
16793,1:?,1:yes,,1
16794,1:?,1:yes,,0.978
16795,1:?,1:yes,,0.984
16796,1:?,1:yes,,0.972
16797,1:?,1:yes,,0.971
16798,1:?,1:yes,,0.975
16799,1:?,1:yes,,0.981
16800,1:?,1:yes,,0.943
16801,1:?,2:no,,0.909
16802,1:?,1:yes,,1
16803,1:?,1:yes,,0.978
16804,1:?,1:yes,,0.995
16805,1:?,1:yes,,1
16806,1:?,2:no,,0.803
16807,1:?,2:no,,1
16808,1:?,1:yes,,1
16809,1:?,1:yes,,1
16810,1:?,1:yes,,0.982
16811,1:?,1:yes,,0.997
16812,1:?,1:yes,,0.938
16813,1:?,1:yes,,0.984
16814,1:?,1:yes,,1
16815,1:?,1:yes,,1
16816,1:?,1:yes,,1
16817,1:?,2:no,,0.973
16818,1:?,1:yes,,0.919
16819,1:?,1:yes,,0.831
16820,1:?,1:yes,,1
16821,1:?,1:yes,,0.973
16822,1:?,1:yes,,0.965
16823,1:?,1:yes,,0.943
16824,1:?,2:no,,0.956
16825,1:?,1:yes,,1
16826,1:?,1:yes,,0.98
16827,1:?,1:yes,,1
16828,1:?,1:yes,,0.531
16829,1:?,1:yes,,0.941
16830,1:?,1:yes,,0.985
16831,1:?,1:yes,,1
16832,1:?,1:yes,,1
16833,1:?,1:yes,,0.958
16834,1:?,1:yes,,1
16835,1:?,1:yes,,1
16836,1:?,1:yes,,0.992
16837,1:?,1:yes,,1
16838,1:?,1:yes,,0.954
16839,1:?,1:yes,,0.845
16840,1:?,1:yes,,1
16841,1:?,1:yes,,1
16842,1:?,1:yes,,1
16843,1:?,1:yes,,0.986
16844,1:?,1:yes,,0.996
16845,1:?,1:yes,,1
16846,1:?,1:yes,,0.996
16847,1:?,1:yes,,0.997
16848,1:?,1:yes,,1
16849,1:?,1:yes,,1
16850,1:?,2:no,,0.993
16851,1:?,1:yes,,1
16852,1:?,1:yes,,1
16853,1:?,1:yes,,0.991
16854,1:?,1:yes,,0.999
16855,1:?,1:yes,,1
16856,1:?,1:yes,,0.974
16857,1:?,1:yes,,1
16858,1:?,2:no,,1
16859,1:?,1:yes,,1
16860,1:?,1:yes,,1
16861,1:?,1:yes,,1
16862,1:?,1:yes,,0.754
16863,1:?,1:yes,,0.987
16864,1:?,1:yes,,1
16865,1:?,1:yes,,1
16866,1:?,1:yes,,0.994
16867,1:?,1:yes,,0.999
16868,1:?,1:yes,,0.882
16869,1:?,1:yes,,0.944
16870,1:?,1:yes,,0.992
16871,1:?,1:yes,,0.976
16872,1:?,1:yes,,0.994
16873,1:?,1:yes,,0.944
16874,1:?,1:yes,,0.98
16875,1:?,1:yes,,1
16876,1:?,1:yes,,1
16877,1:?,1:yes,,0.993
16878,1:?,1:yes,,0.939
16879,1:?,2:no,,0.654
16880,1:?,1:yes,,1
16881,1:?,1:yes,,0.972
16882,1:?,1:yes,,0.609
16883,1:?,1:yes,,0.95
16884,1:?,1:yes,,1
16885,1:?,1:yes,,0.999
16886,1:?,1:yes,,0.981
16887,1:?,2:no,,0.979
16888,1:?,1:yes,,1
16889,1:?,1:yes,,1
16890,1:?,1:yes,,0.987
16891,1:?,1:yes,,0.966
16892,1:?,1:yes,,1
16893,1:?,1:yes,,0.995
16894,1:?,1:yes,,0.905
16895,1:?,1:yes,,0.998
16896,1:?,1:yes,,0.953
16897,1:?,2:no,,0.96
16898,1:?,1:yes,,0.939
16899,1:?,1:yes,,1
16900,1:?,1:yes,,1
16901,1:?,1:yes,,1
16902,1:?,1:yes,,0.972
16903,1:?,2:no,,1
16904,1:?,1:yes,,0.975
16905,1:?,1:yes,,0.999
16906,1:?,1:yes,,1
16907,1:?,1:yes,,1
16908,1:?,1:yes,,0.973
16909,1:?,1:yes,,1
16910,1:?,1:yes,,0.995
16911,1:?,1:yes,,1
16912,1:?,1:yes,,1
16913,1:?,1:yes,,0.992
16914,1:?,1:yes,,0.788
16915,1:?,1:yes,,0.997
16916,1:?,1:yes,,0.658
16917,1:?,1:yes,,0.98
16918,1:?,1:yes,,0.995
16919,1:?,1:yes,,0.974
16920,1:?,2:no,,0.687
16921,1:?,1:yes,,1
16922,1:?,1:yes,,1
16923,1:?,1:yes,,1
16924,1:?,1:yes,,1
16925,1:?,1:yes,,0.998
16926,1:?,1:yes,,0.991
16927,1:?,1:yes,,0.994
16928,1:?,1:yes,,0.949
16929,1:?,1:yes,,0.999
16930,1:?,1:yes,,0.999
16931,1:?,1:yes,,0.956
16932,1:?,1:yes,,0.993
16933,1:?,1:yes,,0.945
16934,1:?,1:yes,,0.999
16935,1:?,1:yes,,1
16936,1:?,1:yes,,1
16937,1:?,1:yes,,1
16938,1:?,1:yes,,0.983
16939,1:?,1:yes,,1
16940,1:?,2:no,,0.78
16941,1:?,1:yes,,1
16942,1:?,1:yes,,0.992
16943,1:?,1:yes,,0.999
16944,1:?,1:yes,,0.965
16945,1:?,1:yes,,1
16946,1:?,1:yes,,0.982
16947,1:?,1:yes,,1
16948,1:?,1:yes,,0.999
16949,1:?,1:yes,,0.997
16950,1:?,1:yes,,0.997
16951,1:?,1:yes,,1
16952,1:?,1:yes,,1
16953,1:?,1:yes,,1
16954,1:?,1:yes,,0.954
16955,1:?,1:yes,,1
16956,1:?,1:yes,,0.923
16957,1:?,1:yes,,0.994
16958,1:?,1:yes,,0.738
16959,1:?,2:no,,0.644
16960,1:?,1:yes,,0.97
16961,1:?,1:yes,,0.98
16962,1:?,1:yes,,1
16963,1:?,1:yes,,1
16964,1:?,1:yes,,0.991
16965,1:?,1:yes,,1
16966,1:?,1:yes,,0.956
16967,1:?,1:yes,,1
16968,1:?,1:yes,,1
16969,1:?,1:yes,,0.996
16970,1:?,1:yes,,1
16971,1:?,1:yes,,1
16972,1:?,1:yes,,0.832
16973,1:?,1:yes,,0.96
16974,1:?,1:yes,,1
16975,1:?,1:yes,,1
16976,1:?,1:yes,,1
16977,1:?,1:yes,,1
16978,1:?,1:yes,,0.98
16979,1:?,1:yes,,0.999
16980,1:?,1:yes,,0.99
16981,1:?,1:yes,,1
16982,1:?,1:yes,,1
16983,1:?,1:yes,,1
16984,1:?,1:yes,,0.98
16985,1:?,1:yes,,1
16986,1:?,1:yes,,0.931
16987,1:?,1:yes,,1
16988,1:?,1:yes,,0.956
16989,1:?,1:yes,,1
16990,1:?,1:yes,,1
16991,1:?,1:yes,,0.982
16992,1:?,1:yes,,0.953
16993,1:?,1:yes,,0.967
16994,1:?,1:yes,,0.981
16995,1:?,1:yes,,0.978
16996,1:?,2:no,,0.832
16997,1:?,1:yes,,1
16998,1:?,2:no,,0.518
16999,1:?,1:yes,,1
17000,1:?,1:yes,,1
17001,1:?,1:yes,,1
17002,1:?,1:yes,,0.951
17003,1:?,1:yes,,0.996
17004,1:?,1:yes,,0.939
17005,1:?,1:yes,,0.983
17006,1:?,1:yes,,0.996
17007,1:?,1:yes,,0.996
17008,1:?,1:yes,,0.924
17009,1:?,1:yes,,0.983
17010,1:?,1:yes,,0.999
17011,1:?,1:yes,,1
17012,1:?,1:yes,,1
17013,1:?,1:yes,,0.992
17014,1:?,1:yes,,0.94
17015,1:?,1:yes,,0.88
17016,1:?,1:yes,,0.97
17017,1:?,1:yes,,1
17018,1:?,1:yes,,0.967
17019,1:?,1:yes,,1
17020,1:?,1:yes,,0.988
17021,1:?,1:yes,,1
17022,1:?,1:yes,,0.954
17023,1:?,1:yes,,0.976
17024,1:?,1:yes,,0.981
17025,1:?,1:yes,,0.989
17026,1:?,1:yes,,1
17027,1:?,1:yes,,1
17028,1:?,1:yes,,0.992
17029,1:?,1:yes,,0.944
17030,1:?,1:yes,,0.844
17031,1:?,1:yes,,0.978
17032,1:?,1:yes,,1
17033,1:?,1:yes,,0.951
17034,1:?,1:yes,,0.976
17035,1:?,1:yes,,0.94
17036,1:?,1:yes,,0.918
17037,1:?,2:no,,0.901
17038,1:?,1:yes,,0.97
17039,1:?,1:yes,,0.963
17040,1:?,1:yes,,0.553
17041,1:?,1:yes,,0.982
17042,1:?,1:yes,,0.969
17043,1:?,1:yes,,1
17044,1:?,1:yes,,0.983
17045,1:?,1:yes,,0.836
17046,1:?,2:no,,0.924
17047,1:?,1:yes,,0.933
17048,1:?,1:yes,,0.979
17049,1:?,1:yes,,0.986
17050,1:?,1:yes,,0.752
17051,1:?,1:yes,,1
17052,1:?,1:yes,,0.998
17053,1:?,1:yes,,0.995
17054,1:?,1:yes,,0.969
17055,1:?,1:yes,,0.952
17056,1:?,1:yes,,0.998
17057,1:?,1:yes,,0.992
17058,1:?,1:yes,,1
17059,1:?,1:yes,,0.988
17060,1:?,1:yes,,1
17061,1:?,1:yes,,1
17062,1:?,1:yes,,0.985
17063,1:?,2:no,,0.906
17064,1:?,1:yes,,1
17065,1:?,1:yes,,0.949
17066,1:?,1:yes,,1
17067,1:?,1:yes,,1
17068,1:?,1:yes,,1
17069,1:?,1:yes,,1
17070,1:?,1:yes,,1
17071,1:?,1:yes,,1
17072,1:?,1:yes,,0.996
17073,1:?,1:yes,,1
17074,1:?,1:yes,,0.976
17075,1:?,1:yes,,0.965
17076,1:?,1:yes,,0.991
17077,1:?,1:yes,,1
17078,1:?,1:yes,,0.959
17079,1:?,1:yes,,0.714
17080,1:?,1:yes,,0.696
17081,1:?,1:yes,,0.94
17082,1:?,1:yes,,0.987
17083,1:?,1:yes,,0.992
17084,1:?,1:yes,,1
17085,1:?,1:yes,,0.938
17086,1:?,2:no,,0.856
17087,1:?,1:yes,,0.991
17088,1:?,1:yes,,0.995
17089,1:?,1:yes,,0.974
17090,1:?,1:yes,,0.866
17091,1:?,1:yes,,0.989
17092,1:?,1:yes,,0.999
17093,1:?,1:yes,,0.978
17094,1:?,2:no,,0.958
17095,1:?,1:yes,,1
17096,1:?,1:yes,,1
17097,1:?,2:no,,0.904
17098,1:?,1:yes,,0.984
17099,1:?,1:yes,,0.982
17100,1:?,1:yes,,1
17101,1:?,1:yes,,1
17102,1:?,1:yes,,0.982
17103,1:?,1:yes,,0.947
17104,1:?,1:yes,,0.851
17105,1:?,1:yes,,0.957
17106,1:?,1:yes,,1
17107,1:?,1:yes,,0.972
17108,1:?,1:yes,,0.991
17109,1:?,1:yes,,1
17110,1:?,1:yes,,0.946
17111,1:?,1:yes,,0.977
17112,1:?,1:yes,,0.946
17113,1:?,1:yes,,0.956
17114,1:?,1:yes,,0.939
17115,1:?,1:yes,,0.999
17116,1:?,1:yes,,0.979
17117,1:?,1:yes,,0.982
17118,1:?,2:no,,0.836
17119,1:?,1:yes,,0.843
17120,1:?,1:yes,,0.998
17121,1:?,1:yes,,0.941
17122,1:?,1:yes,,0.999
17123,1:?,1:yes,,0.999
17124,1:?,1:yes,,0.998
17125,1:?,1:yes,,1
17126,1:?,1:yes,,0.96
17127,1:?,1:yes,,0.937
17128,1:?,1:yes,,1
17129,1:?,1:yes,,0.973
17130,1:?,1:yes,,1
17131,1:?,1:yes,,0.874
17132,1:?,1:yes,,0.966
17133,1:?,1:yes,,0.944
17134,1:?,1:yes,,0.999
17135,1:?,1:yes,,0.868
17136,1:?,1:yes,,0.998
17137,1:?,1:yes,,1
17138,1:?,1:yes,,1
17139,1:?,1:yes,,1
17140,1:?,1:yes,,0.996
17141,1:?,1:yes,,0.986
17142,1:?,1:yes,,0.982
17143,1:?,1:yes,,0.975
17144,1:?,1:yes,,0.957
17145,1:?,1:yes,,1
17146,1:?,2:no,,0.718
17147,1:?,1:yes,,0.937
17148,1:?,1:yes,,0.98
17149,1:?,1:yes,,0.946
17150,1:?,1:yes,,0.962
17151,1:?,1:yes,,0.863
17152,1:?,1:yes,,0.988
17153,1:?,1:yes,,0.982
17154,1:?,1:yes,,1
17155,1:?,1:yes,,0.98
17156,1:?,1:yes,,1
17157,1:?,1:yes,,0.96
17158,1:?,1:yes,,0.838
17159,1:?,1:yes,,0.983
17160,1:?,1:yes,,0.995
17161,1:?,1:yes,,0.983
17162,1:?,1:yes,,0.95
17163,1:?,1:yes,,0.939
17164,1:?,1:yes,,1
17165,1:?,1:yes,,0.989
17166,1:?,1:yes,,1
17167,1:?,1:yes,,0.972
17168,1:?,1:yes,,1
17169,1:?,1:yes,,1
17170,1:?,1:yes,,1
17171,1:?,1:yes,,0.999
17172,1:?,1:yes,,1
17173,1:?,1:yes,,0.99
17174,1:?,1:yes,,0.946
17175,1:?,1:yes,,1
17176,1:?,1:yes,,1
17177,1:?,1:yes,,0.951
17178,1:?,1:yes,,1
17179,1:?,1:yes,,1
17180,1:?,1:yes,,1
17181,1:?,1:yes,,0.971
17182,1:?,1:yes,,1
17183,1:?,1:yes,,1
17184,1:?,1:yes,,0.995
17185,1:?,1:yes,,0.978
17186,1:?,2:no,,0.982
17187,1:?,1:yes,,0.957
17188,1:?,1:yes,,1
17189,1:?,1:yes,,0.907
17190,1:?,1:yes,,0.998
17191,1:?,1:yes,,1
17192,1:?,1:yes,,0.985
17193,1:?,1:yes,,0.998
17194,1:?,1:yes,,0.967
17195,1:?,1:yes,,1
17196,1:?,1:yes,,0.978
17197,1:?,1:yes,,1
17198,1:?,1:yes,,1
17199,1:?,1:yes,,1
17200,1:?,1:yes,,0.945
17201,1:?,1:yes,,1
17202,1:?,1:yes,,1
17203,1:?,1:yes,,0.903
17204,1:?,1:yes,,1
17205,1:?,1:yes,,0.991
17206,1:?,1:yes,,0.989
17207,1:?,1:yes,,1
17208,1:?,1:yes,,0.998
17209,1:?,1:yes,,0.936
17210,1:?,1:yes,,0.975
17211,1:?,1:yes,,1
17212,1:?,1:yes,,1
17213,1:?,1:yes,,1
17214,1:?,1:yes,,0.972
17215,1:?,1:yes,,0.951
17216,1:?,1:yes,,0.954
17217,1:?,1:yes,,1
17218,1:?,1:yes,,0.977
17219,1:?,1:yes,,1
17220,1:?,1:yes,,1
17221,1:?,1:yes,,1
17222,1:?,1:yes,,0.995
17223,1:?,1:yes,,0.956
17224,1:?,1:yes,,1
17225,1:?,1:yes,,0.983
17226,1:?,1:yes,,0.877
17227,1:?,2:no,,0.659
17228,1:?,1:yes,,0.999
17229,1:?,1:yes,,1
17230,1:?,1:yes,,1
17231,1:?,1:yes,,1
17232,1:?,1:yes,,0.965
17233,1:?,1:yes,,0.991
17234,1:?,1:yes,,0.998
17235,1:?,1:yes,,0.999
17236,1:?,1:yes,,0.988
17237,1:?,1:yes,,0.995
17238,1:?,1:yes,,0.86
17239,1:?,1:yes,,0.988
17240,1:?,1:yes,,1
17241,1:?,1:yes,,1
17242,1:?,1:yes,,0.99
17243,1:?,2:no,,0.893
17244,1:?,1:yes,,0.952
17245,1:?,1:yes,,0.935
17246,1:?,1:yes,,1
17247,1:?,1:yes,,0.996
17248,1:?,1:yes,,0.982
17249,1:?,1:yes,,1
17250,1:?,1:yes,,1
17251,1:?,1:yes,,0.986
17252,1:?,1:yes,,1
17253,1:?,1:yes,,1
17254,1:?,1:yes,,1
17255,1:?,1:yes,,0.992
17256,1:?,1:yes,,0.998
17257,1:?,1:yes,,1
17258,1:?,1:yes,,1
17259,1:?,1:yes,,0.687
17260,1:?,1:yes,,0.985
17261,1:?,1:yes,,0.996
17262,1:?,1:yes,,0.981
17263,1:?,1:yes,,1
17264,1:?,1:yes,,0.939
17265,1:?,1:yes,,1
17266,1:?,1:yes,,1
17267,1:?,1:yes,,1
17268,1:?,1:yes,,1
17269,1:?,1:yes,,1
17270,1:?,1:yes,,1
17271,1:?,1:yes,,0.998
17272,1:?,1:yes,,1
17273,1:?,1:yes,,0.973
17274,1:?,1:yes,,1
17275,1:?,1:yes,,1
17276,1:?,1:yes,,1
17277,1:?,1:yes,,0.979
17278,1:?,1:yes,,1
17279,1:?,1:yes,,0.982
17280,1:?,1:yes,,1
17281,1:?,1:yes,,1
17282,1:?,1:yes,,0.988
17283,1:?,1:yes,,1
17284,1:?,1:yes,,1
17285,1:?,2:no,,0.796
17286,1:?,1:yes,,0.995
17287,1:?,1:yes,,0.942
17288,1:?,1:yes,,1
17289,1:?,1:yes,,0.863
17290,1:?,1:yes,,1
17291,1:?,1:yes,,0.988
17292,1:?,1:yes,,0.989
17293,1:?,1:yes,,0.999
17294,1:?,1:yes,,1
17295,1:?,2:no,,0.868
17296,1:?,1:yes,,0.987
17297,1:?,1:yes,,0.959
17298,1:?,1:yes,,1
17299,1:?,1:yes,,0.993
17300,1:?,1:yes,,1
17301,1:?,1:yes,,0.871
17302,1:?,1:yes,,0.966
17303,1:?,1:yes,,1
17304,1:?,1:yes,,0.981
17305,1:?,1:yes,,0.994
17306,1:?,1:yes,,0.863
17307,1:?,1:yes,,0.969
17308,1:?,1:yes,,1
17309,1:?,1:yes,,0.789
17310,1:?,1:yes,,1
17311,1:?,1:yes,,1
17312,1:?,1:yes,,1
17313,1:?,1:yes,,0.986
17314,1:?,1:yes,,0.983
17315,1:?,1:yes,,0.946
17316,1:?,1:yes,,0.981
17317,1:?,2:no,,1
17318,1:?,1:yes,,1
17319,1:?,1:yes,,1
17320,1:?,1:yes,,0.982
17321,1:?,1:yes,,0.921
17322,1:?,1:yes,,0.999
17323,1:?,1:yes,,0.996
17324,1:?,1:yes,,0.974
17325,1:?,1:yes,,0.933
17326,1:?,1:yes,,0.955
17327,1:?,1:yes,,1
17328,1:?,1:yes,,0.988
17329,1:?,1:yes,,1
17330,1:?,1:yes,,0.946
17331,1:?,1:yes,,1
17332,1:?,1:yes,,0.961
17333,1:?,1:yes,,0.892
17334,1:?,1:yes,,1
17335,1:?,1:yes,,0.999
17336,1:?,1:yes,,0.959
17337,1:?,1:yes,,0.716
17338,1:?,1:yes,,0.974
17339,1:?,2:no,,0.796
17340,1:?,1:yes,,1
17341,1:?,1:yes,,0.961
17342,1:?,1:yes,,0.995
17343,1:?,1:yes,,1
17344,1:?,1:yes,,0.972
17345,1:?,1:yes,,1
17346,1:?,1:yes,,0.991
17347,1:?,1:yes,,1
17348,1:?,1:yes,,0.942
17349,1:?,1:yes,,0.939
17350,1:?,1:yes,,0.991
17351,1:?,1:yes,,0.992
17352,1:?,1:yes,,0.996
17353,1:?,1:yes,,0.926
17354,1:?,1:yes,,1
17355,1:?,1:yes,,0.983
17356,1:?,1:yes,,0.942
17357,1:?,1:yes,,0.989
17358,1:?,1:yes,,0.991
17359,1:?,1:yes,,0.98
17360,1:?,1:yes,,0.995
17361,1:?,1:yes,,0.944
17362,1:?,1:yes,,1
17363,1:?,1:yes,,1
17364,1:?,1:yes,,1
17365,1:?,1:yes,,0.837
17366,1:?,1:yes,,0.999
17367,1:?,1:yes,,0.988
17368,1:?,1:yes,,0.938
17369,1:?,1:yes,,0.896
17370,1:?,1:yes,,0.98
17371,1:?,1:yes,,0.974
17372,1:?,1:yes,,0.976
17373,1:?,1:yes,,0.986
17374,1:?,1:yes,,0.948
17375,1:?,1:yes,,0.984
17376,1:?,1:yes,,0.981
17377,1:?,1:yes,,1
17378,1:?,1:yes,,0.982
17379,1:?,1:yes,,0.971
17380,1:?,1:yes,,0.984
17381,1:?,1:yes,,0.946
17382,1:?,1:yes,,0.946
17383,1:?,1:yes,,1
17384,1:?,1:yes,,0.994
17385,1:?,2:no,,0.999
17386,1:?,1:yes,,1
17387,1:?,2:no,,0.787
17388,1:?,1:yes,,1
17389,1:?,2:no,,0.909
17390,1:?,1:yes,,0.995
17391,1:?,1:yes,,0.95
17392,1:?,1:yes,,0.987
17393,1:?,1:yes,,0.958
17394,1:?,1:yes,,0.575
17395,1:?,1:yes,,0.98
17396,1:?,1:yes,,1
17397,1:?,1:yes,,0.945
17398,1:?,1:yes,,1
17399,1:?,1:yes,,1
17400,1:?,1:yes,,1
17401,1:?,1:yes,,0.983
17402,1:?,1:yes,,1
17403,1:?,1:yes,,0.994
17404,1:?,1:yes,,0.991
17405,1:?,1:yes,,1
17406,1:?,1:yes,,1
17407,1:?,1:yes,,0.996
17408,1:?,1:yes,,0.998
17409,1:?,1:yes,,0.94
17410,1:?,1:yes,,0.942
17411,1:?,1:yes,,0.876
17412,1:?,1:yes,,0.984
17413,1:?,1:yes,,0.984
17414,1:?,1:yes,,0.968
17415,1:?,1:yes,,0.997
17416,1:?,1:yes,,0.971
17417,1:?,1:yes,,0.959
17418,1:?,1:yes,,1
17419,1:?,2:no,,0.997
17420,1:?,1:yes,,0.959
17421,1:?,1:yes,,1
17422,1:?,1:yes,,1
17423,1:?,1:yes,,0.975
17424,1:?,1:yes,,1
17425,1:?,1:yes,,1
17426,1:?,1:yes,,0.988
17427,1:?,1:yes,,1
17428,1:?,1:yes,,0.907
17429,1:?,1:yes,,1
17430,1:?,1:yes,,1
17431,1:?,1:yes,,0.964
17432,1:?,2:no,,0.779
17433,1:?,2:no,,0.893
17434,1:?,2:no,,1
17435,1:?,1:yes,,0.997
17436,1:?,1:yes,,0.982
17437,1:?,2:no,,0.673
17438,1:?,1:yes,,0.949
17439,1:?,1:yes,,0.959
17440,1:?,1:yes,,0.959
17441,1:?,1:yes,,0.99
17442,1:?,1:yes,,1
17443,1:?,2:no,,0.916
17444,1:?,1:yes,,1
17445,1:?,1:yes,,0.955
17446,1:?,1:yes,,0.524
17447,1:?,1:yes,,0.986
17448,1:?,1:yes,,0.999
17449,1:?,2:no,,0.993
17450,1:?,1:yes,,1
17451,1:?,1:yes,,0.901
17452,1:?,1:yes,,0.981
17453,1:?,1:yes,,0.983
17454,1:?,1:yes,,1
17455,1:?,1:yes,,0.892
17456,1:?,1:yes,,0.995
17457,1:?,1:yes,,1
17458,1:?,1:yes,,1
17459,1:?,1:yes,,0.952
17460,1:?,1:yes,,0.999
17461,1:?,1:yes,,1
17462,1:?,1:yes,,0.993
17463,1:?,1:yes,,1
17464,1:?,1:yes,,0.992
17465,1:?,1:yes,,0.96
17466,1:?,1:yes,,0.895
17467,1:?,1:yes,,0.952
17468,1:?,1:yes,,0.987
17469,1:?,1:yes,,1
17470,1:?,1:yes,,0.986
17471,1:?,1:yes,,1
17472,1:?,1:yes,,1
17473,1:?,1:yes,,0.999
17474,1:?,1:yes,,0.794
17475,1:?,1:yes,,0.943
17476,1:?,1:yes,,0.991
17477,1:?,1:yes,,0.997
17478,1:?,1:yes,,0.949
17479,1:?,1:yes,,0.992
17480,1:?,1:yes,,1
17481,1:?,1:yes,,0.987
17482,1:?,1:yes,,1
17483,1:?,1:yes,,0.991
17484,1:?,1:yes,,1
17485,1:?,2:no,,0.912
17486,1:?,1:yes,,1
17487,1:?,1:yes,,1
17488,1:?,1:yes,,0.999
17489,1:?,1:yes,,0.949
17490,1:?,1:yes,,1
17491,1:?,1:yes,,0.964
17492,1:?,1:yes,,1
17493,1:?,1:yes,,0.958
17494,1:?,1:yes,,1
17495,1:?,1:yes,,0.999
17496,1:?,1:yes,,0.999
17497,1:?,1:yes,,0.875
17498,1:?,1:yes,,0.94
17499,1:?,1:yes,,1
17500,1:?,1:yes,,0.99
17501,1:?,1:yes,,0.995
17502,1:?,1:yes,,0.804
17503,1:?,2:no,,0.529
17504,1:?,1:yes,,1
17505,1:?,1:yes,,1
17506,1:?,1:yes,,1
17507,1:?,2:no,,0.959
17508,1:?,1:yes,,0.995
17509,1:?,1:yes,,0.999
17510,1:?,1:yes,,0.989
17511,1:?,1:yes,,0.945
17512,1:?,1:yes,,0.954
17513,1:?,1:yes,,1
17514,1:?,1:yes,,0.981
17515,1:?,1:yes,,0.991
17516,1:?,1:yes,,0.964
17517,1:?,1:yes,,0.989
17518,1:?,1:yes,,1
17519,1:?,1:yes,,0.939
17520,1:?,1:yes,,0.833
17521,1:?,1:yes,,0.998
17522,1:?,1:yes,,0.995
17523,1:?,1:yes,,1
17524,1:?,1:yes,,0.838
17525,1:?,1:yes,,1
17526,1:?,1:yes,,0.937
17527,1:?,1:yes,,1
17528,1:?,1:yes,,0.879
17529,1:?,1:yes,,0.86
17530,1:?,1:yes,,0.991
17531,1:?,1:yes,,0.981
17532,1:?,1:yes,,1
17533,1:?,1:yes,,1
17534,1:?,1:yes,,0.973
17535,1:?,1:yes,,0.998
17536,1:?,1:yes,,0.996
17537,1:?,1:yes,,0.912
17538,1:?,2:no,,0.904
17539,1:?,2:no,,0.922
17540,1:?,1:yes,,0.79
17541,1:?,1:yes,,0.938
